,ngram,count
1738,we might as well,1
1737,anything we might as,1
1736,do anything we might,1
1735,gonna do anything we,1
1734,we're gonna do anything,1
1733,if we're gonna do,1
1732,love if we're gonna,1
1705,his shoes? but you,1
1703,easily fill his shoes?,1
2108,1] don't call it,1
1665,he still looks cool,1
1675,the bed in my,1
1674,on the bed in,1
2034,trying too hard with,1
1672,now we're on the,1
1671,anyway now we're on,1
1670,boyfriend anyway now we're,1
1669,a boyfriend anyway now,1
1668,cool she's got a,1
1667,looks cool she's got,1
1666,still looks cool she's,1
1664,cause he still looks,1
1677,in my room and,1
1663,that cause he still,1
1662,like that cause he,1
1661,i like that cause,1
1660,but i like that,1
1659,face but i like,1
1658,funny face but i,1
1657,a funny face but,1
1656,got a funny face,1
1655,he's got a funny,1
1654,film he's got a,1
1676,bed in my room,1
1678,my room and i'm,1
1702,i easily fill his,1
1691,you say no does,1
1701,could i easily fill,1
1700,or could i easily,1
1699,you? or could i,1
1698,of you? or could,1
1697,care of you? or,1
1696,take care of you?,1
1695,he take care of,1
1694,does he take care,1
1693,no does he take,1
1692,say no does he,1
2151,call it a spade,1
1679,room and i'm about,1
2152,it a spade if,1
2153,a spade if it,1
2154,spade if it isn't,1
1686,shoes but you say,1
1685,his shoes but you,1
1684,fill his shoes but,1
1683,to fill his shoes,1
1682,about to fill his,1
1681,i'm about to fill,1
1680,and i'm about to,1
1754,in your high tops,1
1755,your high tops any,1
1756,high tops any day,1
2136,you want to you've,1
2126,and go sit on,1
2127,go sit on the,1
2128,sit on the bed,1
2129,on the bed because,1
2130,the bed because i,1
2131,bed because i know,1
2132,because i know that,1
2133,i know that you,1
2134,know that you want,1
2135,that you want to,1
2137,want to you've got,1
2124,t-shirt on and go,1
2138,to you've got pretty,1
2139,you've got pretty eyes,1
2140,got pretty eyes but,1
2141,pretty eyes but i,1
2142,eyes but i know,1
2143,but i know you're,1
2144,i know you're wrong,1
2145,know you're wrong [verse,1
2146,you're wrong [verse 2],1
2147,wrong [verse 2] and,1
2125,on and go sit,1
2123,your t-shirt on and,1
1757,tops any day you,1
1810,style on you she's,1
1820,two-tone everything moving but,1
1819,got two-tone everything moving,1
2110,call it a fight,1
1817,1] she's got two-tone,1
1816,[pre-chorus 1] she's got,1
1815,you [pre-chorus 1] she's,1
1814,on you [pre-chorus 1],1
1813,style on you [pre-chorus,1
1812,you she's definitely got,1
1811,on you she's definitely,1
2111,it a fight when,1
2122,but your t-shirt on,1
2112,a fight when you,1
2113,fight when you know,1
2114,when you know it's,1
2115,you know it's a,1
2116,know it's a war,1
2117,it's a war with,1
2118,a war with nothing,1
2119,war with nothing but,1
2120,with nothing but your,1
2121,nothing but your t-shirt,1
2148,[verse 2] and don't,1
2149,2] and don't call,1
2150,and don't call it,1
1769,fit friends anyway i'd,1
1779,they've all got back,1
1778,day they've all got,1
1777,any day they've all,1
1776,out any day they've,1
1775,all out any day,1
1774,them all out any,1
1773,take them all out,1
1772,i'd take them all,1
1771,anyway i'd take them,1
1770,friends anyway i'd take,1
1768,your fit friends anyway,1
1805,mean she's definitely got,1
1767,and your fit friends,1
1766,you and your fit,1
1765,anyway you and your,1
1764,jeans anyway you and,1
1763,skinny jeans anyway you,1
1762,your skinny jeans anyway,1
1761,in your skinny jeans,1
1760,you in your skinny,1
1759,day you in your,1
1758,any day you in,1
1780,all got back combs,1
1781,got back combs anyway,1
1782,back combs anyway you,1
1783,combs anyway you all,1
1804,i mean she's definitely,1
1803,what i mean she's,1
1802,know what i mean,1
1801,you know what i,1
1800,magazine you know what,1
1799,or magazine you know,1
1798,scene or magazine you,1
1797,movie scene or magazine,1
1796,a movie scene or,1
1795,from a movie scene,1
1794,face from a movie,1
1793,a face from a,1
1792,with a face from,1
1791,1] with a face,1
1790,[verse 1] with a,1
1789,anyway [verse 1] with,1
1788,boyfriends anyway [verse 1],1
1787,got boyfriends anyway [verse,1
1786,all got boyfriends anyway,1
1785,you all got boyfriends,1
1784,anyway you all got,1
0,[verse 1] call it,1
1149,2] well i stay,1
1286,you to stay stay,1
482,"""it's nice to have",1
495,"sound"" [chorus] it's just",1
494,"no sound"" [chorus] it's",1
493,"with no sound"" [chorus]",1
492,"television with no sound""",1
491,the television with no,1
490,watching the television with,1
489,we're watching the television,1
488,round we're watching the,1
487,friends round we're watching,1
486,your friends round we're,1
485,have your friends round,1
484,to have your friends,1
483,nice to have your,1
481,"said ""it's nice to",1
511,heart out? [verse 2],1
480,"she said ""it's nice",1
479,"found she said ""it's",1
478,i found she said,1
477,what i found she,1
476,matter what i found,1
475,no matter what i,1
474,you no matter what,1
473,like you no matter,1
472,i like you no,1
471,that i like you,1
470,remember that i like,1
469,i remember that i,1
468,'cause i remember that,1
510,my heart out? [verse,1
512,out? [verse 2] push,1
386,you've made it well,1
528,way you love yourself,1
541,whole town is a,1
540,the whole town is,1
539,fucking the whole town,1
538,and fucking the whole,1
537,brown and fucking the,1
536,and brown and fucking,1
535,rocks and brown and,1
534,with rocks and brown,1
533,obsession with rocks and,1
532,'your obsession with rocks,1
531,yourself 'your obsession with,1
530,love yourself 'your obsession,1
529,you love yourself 'your,1
527,the way you love,1
513,[verse 2] push your,1
526,love the way you,1
525,gotta love the way,1
524,"hair"" gotta love the",1
523,"my hair"" gotta love",1
522,"at my hair"" gotta",1
521,"""look at my hair""",1
520,"out ""look at my",1
519,"chest out ""look at",1
518,"of chest out ""look",1
517,lack of chest out,1
516,your lack of chest,1
515,push your lack of,1
514,2] push your lack,1
467,1] 'cause i remember,1
466,[pre-chorus 1] 'cause i,1
465,2 [pre-chorus 1] 'cause,1
419,i'll break your heart,1
432,i know you're looking,1
431,you i know you're,1
430,take you i know,1
429,can't take you i,1
428,heart [pre-chorus] i said,1
427,your heart [pre-chorus] i,1
426,break your heart [pre-chorus],1
425,hard break your heart,1
424,be hard break your,1
423,to be hard break,1
422,heart destined to be,1
421,your heart destined to,1
420,break your heart destined,1
418,start i'll break your,1
464,for 2 [pre-chorus 1],1
417,the start i'll break,1
416,from the start i'll,1
415,hard i told her,1
414,be hard i told,1
413,to be hard i,1
411,start destined to be,1
410,the start destined to,1
409,from the start destined,1
405,[bridge] i told her,1
404,girls [bridge] i told,1
403,just girls [bridge] i,1
402,they're just girls [bridge],1
388,it well shouldn't you,1
433,i'm not your savior,1
434,not your savior well,1
435,your savior well shouldn't,1
436,savior well shouldn't you,1
463,made for 2 [pre-chorus,1
462,i made for 2,1
461,beat i made for,1
460,this beat i made,1
459,how this beat i,1
458,know how this beat,1
457,on know how this,1
456,low on know how,1
455,running low on know,1
454,you running low on,1
453,call you running low,1
452,to call you running,1
451,forgot to call you,1
450,i forgot to call,1
449,town i forgot to,1
448,small town i forgot,1
447,a small town i,1
446,in a small town,1
445,rushing in a small,1
444,1] rushing in a,1
443,[verse 1] rushing in,1
442,girls [verse 1] rushing,1
441,just girls [verse 1],1
440,because they're just girls,1
439,girls because they're just,1
438,just girls because they're,1
437,they're just girls because,1
542,town is a reflection,1
543,is a reflection on,1
544,a reflection on your,1
626,more lost our house,1
639,my clothes i know,1
638,wash my clothes i,1
637,to wash my clothes,1
636,just to wash my,1
635,by just to wash,1
634,stopped by just to,1
633,i stopped by just,1
632,close i stopped by,1
631,me close i stopped,1
630,hold me close i,1
629,house hold me close,1
628,our house hold me,1
627,lost our house hold,1
625,dad more lost our,1
610,heart out instead of,1
624,ring dad more lost,1
623,should ring dad more,1
622,we should ring dad,1
621,before we should ring,1
620,it before we should,1
619,preferred it before we,1
618,i preferred it before,1
617,out? i preferred it,1
616,heart out? i preferred,1
615,my heart out? i,1
614,head? [chorus] it's just,1
613,your head? [chorus] it's,1
612,in your head? [chorus],1
640,clothes i know it's,1
663,can watch you? i,1
664,watch you? i know,1
665,you? i know it's,1
728,2 and a half,1
727,in 2 and a,1
726,him in 2 and,1
725,let him in 2,1
724,gonna let him in,1
723,not gonna let him,1
722,they're not gonna let,1
721,cos they're not gonna,1
720,off cos they're not,1
719,going off cos they're,1
718,it's going off cos,1
717,1] it's going off,1
716,[verse 1] it's going,1
715,spend? [verse 1] it's,1
714,to spend? [verse 1],1
677,you? [chorus] drink slow,1
676,watch you? [chorus] drink,1
675,can watch you? [chorus],1
674,you? is there somebody,1
673,watch you? is there,1
672,can watch you? is,1
671,love you is there,1
670,you? love you is,1
669,love you? love you,1
668,can love you? love,1
667,who can love you?,1
666,somebody who can love,1
611,out instead of living,1
609,your heart out instead,1
545,reflection on your mental,1
560,younger than you are,1
573,created a television of,1
572,you created a television,1
571,round you created a,1
570,friends round you created,1
569,having friends round you,1
568,started having friends round,1
567,we started having friends,1
566,once we started having,1
565,and once we started,1
564,now and once we,1
563,are now and once,1
562,you are now and,1
561,than you are now,1
559,much younger than you,1
608,take your heart out,1
558,you much younger than,1
557,found you much younger,1
556,i found you much,1
555,when i found you,1
554,remember when i found,1
553,i remember when i,1
552,'cause i remember when,1
551,2] 'cause i remember,1
550,[pre-chorus 2] 'cause i,1
549,health' [pre-chorus 2] 'cause,1
548,mental health' [pre-chorus 2],1
547,your mental health' [pre-chorus,1
546,on your mental health',1
574,a television of your,1
575,television of your mouth,1
576,of your mouth [chorus],1
577,your mouth [chorus] it's,1
607,you take your heart,1
606,don't you take your,1
605,why don't you take,1
604,same why don't you,1
603,the same why don't,1
602,always the same why,1
601,it's always the same,1
600,head? it's always the,1
599,your head? it's always,1
598,in your head? it's,1
594,loud instead of living,1
593,out loud instead of,1
592,it out loud instead,1
591,speak it out loud,1
590,you speak it out,1
589,don't you speak it,1
588,why don't you speak,1
587,say? why don't you,1
586,to say? why don't,1
585,something to say? why,1
584,got something to say?,1
583,you got something to,1
582,[bridge] you got something,1
581,out? [bridge] you got,1
580,heart out? [bridge] you,1
579,my heart out? [bridge],1
578,mouth [chorus] it's just,1
387,made it well shouldn't,1
385,think you've made it,1
1285,begging you to stay,1
123,she said we're dressed,1
136,hey now we're building,1
135,2] hey now we're,1
134,[verse 2] hey now,1
133,no [verse 2] hey,1
132,it no [verse 2],1
131,quit it no [verse,1
130,toe with guns hidden,1
129,to toe with guns,1
128,head to toe with,1
127,black head to toe,1
126,in black head to,1
125,dressed in black head,1
124,said we're dressed in,1
122,said she said we're,1
138,we're building up speed,1
121,she said she said,1
120,what she said she,1
119,that's what she said,1
118,it that's what she,1
117,smoking it that's what,1
116,stop smoking it that's,1
115,don't stop smoking it,1
114,you don't stop smoking,1
113,if you don't stop,1
112,it if you don't,1
111,quit it if you,1
110,gonna quit it if,1
104,[post-chorus] now you're never,1
137,now we're building up,1
139,building up speed as,1
384,you think you've made,1
155,you're gonna quit it,1
170,get it go! and,1
169,go get it go!,1
168,got get it go,1
167,it got get it,1
166,get it got get,1
165,go get it got,1
163,go get it go,1
161,quit it go get,1
160,gonna quit it go,1
159,but you're never gonna,1
158,it but you're never,1
157,quit it but you're,1
156,gonna quit it but,1
154,say you're gonna quit,1
140,up speed as we're,1
153,you say you're gonna,1
152,now you say you're,1
151,hey now you say,1
150,chocolate hey now you,1
149,hair smells like chocolate,1
148,my hair smells like,1
147,oh my hair smells,1
146,hill oh my hair,1
145,the hill oh my,1
144,approaching the hill oh,1
143,we're approaching the hill,1
142,as we're approaching the,1
141,speed as we're approaching,1
103,no [post-chorus] now you're,1
102,it no [post-chorus] now,1
101,quit it no [post-chorus],1
16,like chocolate you say,1
43,run away from the,1
42,run run away from,1
41,we run run away,1
40,now we run run,1
39,no now we run,1
38,it no now we,1
37,quit it no now,1
24,knows got guns hidden,1
23,nobody knows got guns,1
22,where nobody knows got,1
19,say we go where,1
18,you say we go,1
17,chocolate you say we,1
15,friends like chocolate you,1
81,it [chorus] oh we,1
14,your friends like chocolate,1
13,bite your friends like,1
12,you bite your friends,1
11,will you bite your,1
10,you will you bite,1
9,that you will you,1
8,know that you will,1
7,you know that you,1
6,cause you know that,1
5,split cause you know,1
4,a split cause you,1
3,it a split cause,1
2,call it a split,1
44,away from the boys,1
45,from the boys in,1
46,the boys in the,1
47,boys in the blue,1
80,pause it [chorus] oh,1
79,it pause it [chorus],1
78,it pause it play,1
74,think pause it play,1
73,to think pause it,1
72,how to think pause,1
71,about how to think,1
70,think about how to,1
69,i think about how,1
68,say i think about,1
67,to say i think,1
66,what to say i,1
65,about what to say,1
64,i think about what,1
63,do i think about,1
62,to do i think,1
61,what to do i,1
60,about what to do,1
58,now think about what,1
57,hey now think about,1
56,chocolate hey now think,1
53,car smells like chocolate,1
52,my car smells like,1
51,and my car smells,1
50,blue and my car,1
49,the blue and my,1
48,in the blue and,1
171,it go! and play,1
172,go! and play it,1
173,and play it cool,1
329,frozen hands to hold,1
342,one moment i was,1
341,cold one moment i,1
340,the cold one moment,1
339,feels the cold one,1
338,she feels the cold,1
337,so she feels the,1
336,southern so she feels,1
335,so southern so she,1
334,she's so southern so,1
333,oh she's so southern,1
332,hold oh she's so,1
331,to hold oh she's,1
330,hands to hold oh,1
328,of frozen hands to,1
268,"night i'll make you""",1
327,pair of frozen hands,1
326,a pair of frozen,1
325,2] a pair of,1
324,[verse 2] a pair,1
323,girls [verse 2] a,1
322,just girls [verse 2],1
287,"savior"" wrestle to the",1
286,"your savior"" wrestle to",1
285,"not your savior"" wrestle",1
284,"i'm not your savior""",1
272,"""i know you're looking",1
271,"you"" ""i know you're",1
270,"make you"" ""i know",1
343,moment i was tearing,1
344,i was tearing off,1
345,was tearing off your,1
346,tearing off your blouse,1
383,and you think you've,1
382,30-year-olds and you think,1
381,with 30-year-olds and you,1
380,stoned with 30-year-olds and,1
379,get stoned with 30-year-olds,1
378,and get stoned with,1
377,sit and get stoned,1
376,just sit and get,1
375,you just sit and,1
374,you you just sit,1
373,take you you just,1
372,can't take you you,1
361,around? [pre-chorus] i said,1
360,messing around? [pre-chorus] i,1
359,just messing around? [pre-chorus],1
358,to just messing around?,1
357,happened to just messing,1
356,what happened to just,1
355,house what happened to,1
354,my house what happened,1
353,in my house what,1
352,living in my house,1
351,you're living in my,1
350,now you're living in,1
349,blouse now you're living,1
348,your blouse now you're,1
347,off your blouse now,1
269,"i'll make you"" ""i",1
267,a night i'll make,1
174,play it cool [chorus],1
221,spite your nose 17,1
234,finding out where's the,1
233,brother finding out where's,1
232,my brother finding out,1
231,about my brother finding,1
230,worrying about my brother,1
229,old worrying about my,1
228,years old worrying about,1
227,half years old worrying,1
226,a half years old,1
225,and a half years,1
224,17 and a half,1
223,nose 17 and a,1
222,your nose 17 and,1
220,to spite your nose,1
266,me a night i'll,1
219,face to spite your,1
218,your face to spite,1
217,bite your face to,1
216,1] bite your face,1
215,[verse 1] bite your,1
214,go [verse 1] bite,1
213,better go [verse 1],1
212,seriously better go [verse,1
211,go [chorus] oh we,1
210,better go [chorus] oh,1
209,seriously better go [chorus],1
176,cool [chorus] oh we,1
175,it cool [chorus] oh,1
235,out where's the fun,1
236,where's the fun in,1
237,the fun in doing,1
238,fun in doing what,1
265,give me a night,1
264,old give me a,1
263,year old give me,1
262,18 year old give,1
261,stoned 18 year old,1
260,typical stoned 18 year,1
259,your typical stoned 18,1
258,not your typical stoned,1
257,i'm not your typical,1
256,you i'm not your,1
255,persuade you i'm not,1
254,could persuade you i'm,1
253,i could persuade you,1
252,rest i could persuade,1
251,a rest i could,1
250,it a rest i,1
249,give it a rest,1
248,"""oh give it a",1
247,"""no!"" ""oh give it",1
246,"said ""no!"" ""oh give",1
245,"i said ""no!"" ""oh",1
244,"[pre-chorus] i said ""no!""",1
243,told? [pre-chorus] i said,1
242,you're told? [pre-chorus] i,1
241,what you're told? [pre-chorus],1
240,doing what you're told?,1
239,in doing what you're,1
729,and a half the,1
730,a half the boy,1
731,half the boy is,1
1063,because it's 5 past,1
1076,verge of passing out,1
1075,the verge of passing,1
1074,on the verge of,1
1073,i'm on the verge,1
1072,and i'm on the,1
1071,see and i'm on,1
1070,hardly see and i'm,1
1069,can hardly see and,1
1068,i can hardly see,1
1067,3 i can hardly,1
1066,past 3 i can,1
1065,5 past 3 i,1
1064,it's 5 past 3,1
1062,mouth because it's 5,1
1078,passing out [intro] [verse,1
1061,your mouth because it's,1
1060,in your mouth because,1
1059,yosh in your mouth,1
1058,gonna yosh in your,1
1057,probably gonna yosh in,1
1056,i'm probably gonna yosh,1
1055,kiss i'm probably gonna,1
1054,the kiss i'm probably,1
1053,for the kiss i'm,1
1052,going for the kiss,1
1051,this? going for the,1
1050,who's this? going for,1
1049,well who's this? going,1
1077,of passing out [intro],1
1079,out [intro] [verse 1],1
732,the boy is rushing,1
1095,an un-rewarding message telling,1
1108,stay the same [chorus],1
1107,i'll stay the same,1
1106,assume i'll stay the,1
1105,automatically assume i'll stay,1
1104,dramatic automatically assume i'll,1
1103,over dramatic automatically assume,1
1102,on over dramatic automatically,1
1101,come on over dramatic,1
1100,to come on over,1
1099,you to come on,1
1098,telling you to come,1
1097,message telling you to,1
1096,un-rewarding message telling you,1
1094,left an un-rewarding message,1
1080,[intro] [verse 1] you've,1
1093,i left an un-rewarding,1
1092,before i left an,1
1091,seen before i left,1
1090,never seen before i,1
1089,i've never seen before,1
1088,that i've never seen,1
1087,faces that i've never,1
1086,many faces that i've,1
1085,so many faces that,1
1084,seen so many faces,1
1083,you've seen so many,1
1082,1] you've seen so,1
1081,[verse 1] you've seen,1
1048,"about"" well who's this?",1
1047,"shagging about"" well who's",1
1046,"were shagging about"" well",1
1000,but 6 foot 3,1
1013,i think i'll say,1
1012,"""well i think i'll",1
1011,"out ""well i think",1
1010,"him out ""well i",1
1009,"knock him out ""well",1
1008,could knock him out,1
1007,you could knock him,1
1006,reckon you could knock,1
1005,i reckon you could,1
1004,so i reckon you,1
1003,3 so i reckon,1
1002,foot 3 so i,1
1001,6 foot 3 so,1
999,me but 6 foot,1
1045,"you were shagging about""",1
998,like me but 6,1
997,just like me but,1
996,looks just like me,1
995,he looks just like,1
994,about he looks just,1
993,knockin' about he looks,1
992,him knockin' about he,1
991,seen him knockin' about,1
990,never seen him knockin',1
989,i've never seen him,1
988,lips? i've never seen,1
987,the lips? i've never,1
986,you the lips? i've,1
1014,think i'll say a,1
1015,i'll say a couple,1
1016,say a couple of,1
1017,a couple of words,1
1044,everybody you were shagging,1
1043,telling everybody you were,1
1042,nowt telling everybody you,1
1041,in nowt telling everybody,1
1040,dressed in nowt telling,1
1039,out dressed in nowt,1
1038,her out dressed in,1
1037,met her out dressed,1
1036,i met her out,1
1035,time i met her,1
1034,first time i met,1
1033,the first time i,1
1032,bird the first time,1
1031,your bird the first,1
1030,with your bird the,1
1029,on with your bird,1
1028,got on with your,1
1027,really got on with,1
1026,never really got on,1
1025,i never really got,1
1024,mind i never really,1
1023,don't mind i never,1
1022,you don't mind i,1
1021,if you don't mind,1
1020,words if you don't,1
1019,of words if you,1
1018,couple of words if,1
1109,the same [chorus] there's,1
1110,same [chorus] there's a,1
1146,veins say [verse 2],1
1228,'babe stay stay' [hook,1
1253,2] now if you,1
1252,[verse 2] now if,1
1251,you?' [verse 2] now,1
1250,know you?' [verse 2],1
1249,i know you?' [verse,1
1248,will i know you?',1
1247,line will i know,1
1246,more line will i,1
1245,one more line will,1
1232,1] 'i'll give you,1
1231,[hook 1] 'i'll give,1
1230,stay' [hook 1] 'i'll,1
1229,stay stay' [hook 1],1
1227,begging 'babe stay stay',1
1212,never leave her her,1
1226,he's begging 'babe stay,1
1225,gun he's begging 'babe,1
1224,his gun he's begging,1
1223,gets his gun he's,1
1222,she gets his gun,1
1221,when she gets his,1
1220,chafe when she gets,1
1219,to chafe when she,1
1218,starting to chafe when,1
1217,is starting to chafe,1
1216,balaclava is starting to,1
1215,her balaclava is starting,1
1214,her her balaclava is,1
1254,now if you never,1
1255,if you never shoot,1
1256,you never shoot you'll,1
1257,never shoot you'll never,1
1284,she's begging you to,1
1283,home she's begging you,1
1282,your home she's begging,1
1281,leaving your home she's,1
1280,she's leaving your home,1
1279,when she's leaving your,1
1278,and when she's leaving,1
1277,face and when she's,1
1276,dirty face and when,1
1275,of dirty face and,1
1274,kind of dirty face,1
1273,pretty kind of dirty,1
1272,a pretty kind of,1
1271,got a pretty kind,1
1270,she've got a pretty,1
1269,grow she've got a,1
1268,never grow she've got,1
1267,you'll never grow she've,1
1266,eat you'll never grow,1
1265,never eat you'll never,1
1264,you never eat you'll,1
1263,if you never eat,1
1262,and if you never,1
1261,know and if you,1
1260,never know and if,1
1259,you'll never know and,1
1258,shoot you'll never know,1
1213,leave her her balaclava,1
1211,you'll never leave her,1
1147,say [verse 2] well,1
1162,fall asleep at night,1
1175,walls so i'm always,1
1174,three walls so i'm,1
1173,just three walls so,1
1172,with just three walls,1
1171,house with just three,1
1170,a house with just,1
1169,in a house with,1
1168,living in a house,1
1167,i'm living in a,1
1166,because i'm living in,1
1165,night because i'm living,1
1164,at night because i'm,1
1163,asleep at night because,1
1161,to fall asleep at,1
1210,but you'll never leave,1
1160,try to fall asleep,1
1159,and try to fall,1
1158,news and try to,1
1157,the news and try,1
1156,to the news and,1
1155,listen to the news,1
1154,and listen to the,1
1153,tuned and listen to,1
1152,stay tuned and listen,1
1151,i stay tuned and,1
1150,well i stay tuned,1
1,1] call it a,1
1148,[verse 2] well i,1
1176,so i'm always getting,1
1177,i'm always getting recognized,1
1178,always getting recognized [chorus],1
1179,getting recognized [chorus] there's,1
1209,knows but you'll never,1
1208,only knows but you'll,1
1207,god only knows but,1
1206,magazine god only knows,1
1205,a magazine god only,1
1204,out a magazine god,1
1203,straight out a magazine,1
1202,face straight out a,1
1201,a face straight out,1
1200,had a face straight,1
1199,she had a face,1
1198,1] she had a,1
1197,[verse 1] she had,1
1196,say [verse 1] she,1
1195,veins say [verse 1],1
1194,[outro] oh my broken,1
1193,pressure [outro] oh my,1
1192,in pressure [outro] oh,1
1191,change in pressure [outro],1
1190,pressure [chorus] there's a,1
1189,in pressure [chorus] there's,1
1188,change in pressure [chorus],1
1184,[bridge] change in pressure,1
1183,say [bridge] change in,1
1182,veins say [bridge] change,1
1181,broken veins say [bridge],1
1180,recognized [chorus] there's a,1
985,giving you the lips?,1
984,he? giving you the,1
983,who's he? giving you,1
810,new clothes bloody nose,1
823,no broken phone retching,1
822,weed? no broken phone,1
821,enough weed? no broken,1
820,got enough weed? no,1
819,he got enough weed?,1
818,home has he got,1
817,back home has he,1
816,walking back home has,1
815,and walking back home,1
814,powders and walking back,1
813,nose powders and walking,1
812,bloody nose powders and,1
811,clothes bloody nose powders,1
809,o's new clothes bloody,1
794,smoking and then he,1
808,unlimited o's new clothes,1
807,with unlimited o's new,1
806,tabs with unlimited o's,1
805,[bridge] tabs with unlimited,1
804,in' [bridge] tabs with,1
803,sleeping in' [bridge] tabs,1
802,i'm sleeping in' [bridge],1
801,car i'm sleeping in',1
800,my car i'm sleeping,1
799,'it's my car i'm,1
798,barks 'it's my car,1
797,he barks 'it's my,1
796,then he barks 'it's,1
824,broken phone retching on,1
825,phone retching on the,1
826,retching on the floor,1
827,on the floor alone,1
854,slap in the face,1
853,quick slap in the,1
852,talk quick slap in,1
851,can't talk quick slap,1
850,place' can't talk quick,1
849,the place' can't talk,1
848,over the place' can't,1
847,all over the place',1
846,jaw's all over the,1
845,your jaw's all over,1
844,mate your jaw's all,1
843,you mate your jaw's,1
842,searching you mate your,1
841,'i'm searching you mate,1
840,3] 'i'm searching you,1
839,[verse 3] 'i'm searching,1
838,him [verse 3] 'i'm,1
837,about him [verse 3],1
836,talking about him [verse,1
835,we're talking about him,1
834,that we're talking about,1
833,believe that we're talking,1
832,can't believe that we're,1
831,i can't believe that,1
830,alone i can't believe,1
829,floor alone i can't,1
828,the floor alone i,1
795,and then he barks,1
793,was smoking and then,1
856,the face yes i,1
747,are smoking he takes,1
760,to spend? [verse 2],1
759,in [chorus] drink slow,1
758,he's in [chorus] drink,1
757,now he's in [chorus],1
756,and now he's in,1
755,bar and now he's,1
754,the bar and now,1
753,jumps the bar and,1
752,arm jumps the bar,1
751,her arm jumps the,1
750,takes her arm jumps,1
749,he takes her arm,1
748,smoking he takes her,1
746,that are smoking he,1
792,he was smoking and,1
745,girls that are smoking,1
744,the girls that are,1
743,with the girls that,1
742,charm with the girls,1
741,his charm with the,1
740,got his charm with,1
739,he's got his charm,1
738,skin he's got his,1
737,his skin he's got,1
736,out his skin he's,1
735,rushing out his skin,1
734,is rushing out his,1
733,boy is rushing out,1
761,spend? [verse 2] a,1
762,[verse 2] a broken,1
763,2] a broken half,1
764,a broken half a,1
791,blues he was smoking,1
790,that blues he was,1
789,for that blues he,1
788,barred for that blues,1
787,been barred for that,1
786,just been barred for,1
785,he's just been barred,1
784,gin he's just been,1
783,of gin he's just,1
782,tastes of gin he's,1
781,that tastes of gin,1
780,mouth that tastes of,1
779,powdered mouth that tastes,1
778,a powdered mouth that,1
777,hard a powdered mouth,1
776,he's hard a powdered,1
775,thinks he's hard a,1
774,he thinks he's hard,1
773,chin he thinks he's,1
772,his chin he thinks,1
771,up his chin he,1
770,opened up his chin,1
769,has opened up his,1
768,glass has opened up,1
767,a glass has opened,1
766,half a glass has,1
765,broken half a glass,1
855,in the face yes,1
857,face yes i threw,1
982,basin who's he? giving,1
937,"matty about it?"" i",1
950,before we're gonna have,1
949,you before we're gonna,1
948,told you before we're,1
947,i told you before,1
946,like i told you,1
945,3 like i told,1
944,brought 3 like i,1
943,only brought 3 like,1
942,"""i only brought 3",1
941,"said ""i only brought",1
940,"i said ""i only",1
939,"it?"" i said ""i",1
938,"about it?"" i said",1
936,"to matty about it?""",1
921,"off crying ""well you're",1
935,talk to matty about,1
934,you talk to matty,1
933,don't you talk to,1
932,why don't you talk,1
931,plan? why don't you,1
930,the plan? why don't,1
929,what's the plan? why,1
928,so what's the plan?,1
927,man so what's the,1
926,best man so what's,1
925,the best man so,1
924,you're the best man,1
923,"""well you're the best",1
951,we're gonna have to,1
952,gonna have to ask,1
953,have to ask about,1
954,"to ask about """,1
981,porcelain basin who's he?,1
980,a porcelain basin who's,1
979,off a porcelain basin,1
978,racket off a porcelain,1
977,railing racket off a,1
976,preceding railing racket off,1
975,placing preceding railing racket,1
974,fortunate placing preceding railing,1
973,girl fortunate placing preceding,1
972,a girl fortunate placing,1
971,with a girl fortunate,1
970,sitting with a girl,1
969,i'm sitting with a,1
968,joints i'm sitting with,1
967,previous joints i'm sitting,1
966,of previous joints i'm,1
965,cause of previous joints,1
964,amaretto cause of previous,1
963,spilling amaretto cause of,1
962,point spilling amaretto cause,1
961,the point spilling amaretto,1
960,that's the point spilling,1
959,bar that's the point,1
958,free bar that's the,1
957,""" free bar that's",1
956,"about "" free bar",1
955,"ask about "" free",1
922,"crying ""well you're the",1
920,"putting off crying ""well",1
858,yes i threw a,1
873,is it because of,1
886,don't lark about' [outro],1
885,you don't lark about',1
884,if you don't lark,1
883,bark if you don't,1
882,won't bark if you,1
881,dog won't bark if,1
880,the dog won't bark,1
879,'look the dog won't,1
878,race? 'look the dog,1
877,his race? 'look the,1
876,of his race? 'look,1
875,because of his race?,1
874,it because of his,1
872,out is it because,1
919,and putting off crying,1
871,him out is it,1
870,singling him out is,1
869,you singling him out,1
868,why you singling him,1
867,case why you singling,1
866,a case why you,1
865,friends a case why,1
864,your friends a case,1
863,but your friends a,1
862,nut but your friends,1
861,a nut but your,1
860,threw a nut but,1
859,i threw a nut,1
887,lark about' [outro] m-o-n-e-y's,1
888,about' [outro] m-o-n-e-y's me,1
889,[outro] m-o-n-e-y's me m-o-n-e-y,1
890,m-o-n-e-y's me m-o-n-e-y m-o-n-e-y's,1
918,white and putting off,1
917,in white and putting,1
916,dressed in white and,1
915,she's dressed in white,1
914,"for?"" she's dressed in",1
913,"me for?"" she's dressed",1
912,"at me for?"" she's",1
911,"lookin' at me for?""",1
910,you lookin' at me,1
909,what you lookin' at,1
908,3 what you lookin',1
