,ngram,count
2441,change! oh! yeah next,1
2442,oh! yeah next thing,1
2443,yeah next thing you'll,1
2444,next thing you'll find,1
2445,thing you'll find you're,1
2430,just with my friends,1
2429,i'm just with my,1
2428,no! i'm just with,1
2419,1] hey! would you,1
2410,[outro] i'm not giving,1
2414,up giving it up!,1
2415,giving it up! [verse,1
2416,it up! [verse 1],1
2417,up! [verse 1] hey!,1
2418,[verse 1] hey! would,1
2420,hey! would you like,1
2427,sometimes? no! i'm just,1
2421,would you like to,1
2422,you like to look,1
2423,like to look outside,1
2424,to look outside sometimes?,1
2425,look outside sometimes? no!,1
2426,outside sometimes? no! i'm,1
2526,friends and portray we,1
2528,portray we possess something,1
2803,sex and i think,1
2668,keep selling them sex,1
2666,necks and keep selling,1
2665,their necks and keep,1
2664,holding their necks and,1
2613,you should be [verse,1
2614,should be [verse 1],1
2615,be [verse 1] my,1
2616,[verse 1] my heart,1
2617,1] my heart is,1
2618,my heart is telling,1
2619,heart is telling me,1
2620,is telling me the,1
2621,telling me the telly,1
2622,me the telly isn't,1
2623,the telly isn't telling,1
2624,telly isn't telling me,1
2667,and keep selling them,1
2669,selling them sex it’s,1
2529,we possess something important,1
2670,them sex it’s better,1
2591,"""oh oh oh oh",1
2592,"oh oh oh ohhh""",1
2593,"oh oh ohhh"" [chorus]",1
2594,"oh ohhh"" [chorus] and",1
2595,"ohhh"" [chorus] and love",1
2596,me yeah oh yeah?,1
2597,yeah oh yeah? no,1
2598,wanna do oh yeah,1
2599,do oh yeah [chorus],1
2600,oh yeah [chorus] yeah,1
2601,yeah [chorus] yeah you,1
2602,[chorus] yeah you should,1
2673,better if we keep,1
2672,it’s better if we,1
2671,sex it’s better if,1
2625,isn't telling me anything,1
2626,telling me anything i,1
2627,me anything i need,1
2628,anything i need but,1
2647,quo instead of showing,1
2648,instead of showing the,1
2649,of showing the kids,1
2650,showing the kids that,1
2651,the kids that they,1
2652,kids that they matter,1
2653,that they matter who,1
2654,they matter who are,1
2655,matter who are they,1
2656,who are they gonna,1
2657,are they gonna batter,1
2658,they gonna batter next?,1
2659,gonna batter next? just,1
2660,batter next? just keep,1
2661,next? just keep holding,1
2646,status quo instead of,1
2645,the status quo instead,1
2644,up the status quo,1
2635,keep selling me besides,1
2629,i need but it,1
2630,need but it needs,1
2631,but it needs to,1
2632,it needs to keep,1
2633,needs to keep selling,1
2634,to keep selling me,1
2636,selling me besides celebrities,1
2643,holding up the status,1
2637,me besides celebrities lacking,1
2638,besides celebrities lacking in,1
2639,celebrities lacking in integrity,1
2640,lacking in integrity holding,1
2641,in integrity holding up,1
2642,integrity holding up the,1
2590,"say ""oh oh oh",1
2589,"feet say ""oh oh",1
2588,"their feet say ""oh",1
2679,it's better if we,1
2547,the standards of what,1
2548,standards of what we,1
2549,"of what we accept!""",1
2550,"what we accept!"" yeah",1
2551,"we accept!"" yeah yeah",1
2552,"accept!"" yeah yeah yeah?!",1
2553,yeah yeah yeah?! no!,1
2554,yeah yeah?! no! [chorus],1
2555,yeah?! no! [chorus] and,1
2686,the opposite sex disenfranchised,1
2685,want the opposite sex,1
2684,them want the opposite,1
2683,make them want the,1
2682,we make them want,1
2681,if we make them,1
2546,in the standards of,1
2687,opposite sex disenfranchised young,1
2545,decline in the standards,1
2536,"things we'd like"" ""we've",1
2530,possess something important and,1
2531,something important and do,1
2532,important and do the,1
2533,and do the things,1
2534,do the things we'd,1
2535,"the things we'd like""",1
2537,"we'd like"" ""we've just",1
2544,a decline in the,1
2538,"like"" ""we've just come",1
2539,"""we've just come to",1
2540,just come to represent,1
2541,come to represent a,1
2542,to represent a decline,1
2543,represent a decline in,1
2680,better if we make,1
2678,perplexed it's better if,1
2587,on their feet say,1
2677,them perplexed it's better,1
2572,off your calendar give,1
2573,your calendar give it,1
2574,calendar give it to,1
2575,give it to the,1
2576,it to the people!,1
2577,to the people! be,1
2578,the people! be the,1
2579,people! be the man,1
2580,be the man that,1
2581,the man that gets,1
2582,man that gets them,1
2583,that gets them up,1
2584,gets them up on,1
2585,them up on their,1
2586,up on their feet,1
2571,sack off your calendar,1
2570,so sack off your,1
2569,oh so sack off,1
2560,oh if that's what,1
2676,keep them perplexed it's,1
2675,we keep them perplexed,1
2674,if we keep them,1
2556,no! [chorus] and love,1
2558,me yeah oh if,1
2559,yeah oh if that's,1
2561,and love me love,1
2568,[bridge] oh so sack,1
2562,love me love me,1
2563,me love me yeah,1
2564,oh yeah? no [interlude],1
2565,yeah? no [interlude] [bridge],1
2566,no [interlude] [bridge] oh,1
2567,[interlude] [bridge] oh so,1
2361,up again [chorus] and,1
2360,it up again [chorus],1
2698,where your nan resides,1
2159,and now you find,1
2161,you find out that,1
2162,find out that your,1
2163,out that your 'girl',1
2164,that your 'girl' won't,1
2165,your 'girl' won't even,1
2166,'girl' won't even get,1
2167,won't even get you,1
2168,even get you undressed,1
2169,get you undressed or,1
2170,you undressed or care,1
2171,undressed or care about,1
2172,or care about your,1
2173,care about your beating,1
2174,about your beating chest,1
2175,your beating chest [chorus,1
2160,now you find out,1
2158,excited and now you,1
2356,i'm giving it up,1
2157,got excited and now,1
2146,"you 'bout this girl?""",1
2147,"'bout this girl?"" the",1
2766,of grief and its,1
2765,purity of grief and,1
2764,the purity of grief,1
2763,on the purity of,1
2148,"this girl?"" the one",1
2149,"girl?"" the one to",1
2150,the one to rearrange,1
2151,one to rearrange your,1
2152,to rearrange your world?,1
2153,rearrange your world? you,1
2154,your world? you got,1
2155,world? you got excited,1
2156,you got excited and,1
2176,beating chest [chorus ],1
2177,chest [chorus ] this,1
2178,[chorus ] this must,1
2179,] this must be,1
2198,boy stop pacing 'round,1
2199,stop pacing 'round the,1
2200,pacing 'round the room,1
2201,'round the room using,1
2202,the room using other,1
2203,room using other people's,1
2204,using other people's faces,1
2205,other people's faces as,1
2206,people's faces as a,1
2207,faces as a mirror,1
2208,as a mirror for,1
2209,a mirror for you,1
2210,mirror for you i,1
2211,for you i know,1
2212,you i know your,1
2197,hey boy stop pacing,1
2196,1] hey boy stop,1
2195,[verse 1] hey boy,1
2186,[instrumental break] [chorus variation],1
2180,around me baby this,1
2181,me baby this must,1
2182,baby this must be,1
2183,around me baby [instrumental,1
2184,me baby [instrumental break],1
2185,baby [instrumental break] [chorus,1
2187,break] [chorus variation] this,1
2194,baby [verse 1] hey,1
2188,[chorus variation] this must,1
2189,variation] this must be,1
2190,around me baby [chorus],1
2191,me baby [chorus] this,1
2192,baby [chorus] this must,1
2193,me baby [verse 1],1
2145,i tell you 'bout,1
2144,did i tell you,1
2143,"""what did i tell",1
2768,and its simplicity but,1
2784,you see i'm the,1
2783,spectacles you see i'm,1
2782,needed spectacles you see,1
2781,debord needed spectacles you,1
2780,guy debord needed spectacles,1
2779,even guy debord needed,1
2778,skeptical even guy debord,1
2777,too skeptical even guy,1
2776,i'm too skeptical even,1
2775,maybe i'm too skeptical,1
2774,that maybe i'm too,1
2773,know that maybe i'm,1
2772,i know that maybe,1
2771,but i know that,1
2770,simplicity but i know,1
2785,see i'm the greek,1
2786,i'm the greek economy,1
2787,the greek economy of,1
2796,trying to progress but,1
2802,selling sex and i,1
2801,of selling sex and,1
2800,instead of selling sex,1
2799,but instead of selling,1
2798,progress but instead of,1
2797,to progress but instead,1
2795,i'm trying to progress,1
2788,greek economy of cashing,1
2794,and i'm trying to,1
2793,cheques and i'm trying,1
2792,intellectual cheques and i'm,1
2791,cashing intellectual cheques and,1
2790,of cashing intellectual cheques,1
2789,economy of cashing intellectual,1
2769,its simplicity but i,1
2767,grief and its simplicity,1
2142,"[pre-chorus] ""what did i",1
2108,me baby [verse 2],1
2127,was love but i,1
2128,love but i guess,1
2129,but i guess i,1
2130,i guess i must,1
2131,guess i must be,1
2132,i must be dreaming,1
2133,must be dreaming 'bout,1
2134,be dreaming 'bout feeling,1
2135,dreaming 'bout feeling something,1
2136,'bout feeling something instead,1
2137,feeling something instead of,1
2138,something instead of you,1
2139,instead of you [pre-chorus],1
2140,"of you [pre-chorus] ""what",1
2141,"you [pre-chorus] ""what did",1
2126,it was love but,1
2125,thought it was love,1
2124,well i thought it,1
2115,no lover it's failing,1
2109,baby [verse 2] pipe,1
2110,[verse 2] pipe down,1
2111,2] pipe down you're,1
2112,pipe down you're no,1
2113,down you're no lover,1
2662,just keep holding their,1
2116,lover it's failing cos',1
2123,to well i thought,1
2117,it's failing cos' you,1
2118,failing cos' you want,1
2119,cos' you want it,1
2120,you want it to,1
2121,want it to well,1
2122,it to well i,1
2213,i know your lungs,1
2214,know your lungs need,1
2215,your lungs need filling,1
2320,it up again [verse,1
2716,someone oh oh [verse,1
2713,be… [chorus] loving someone,1
2712,should be… [chorus] loving,1
2711,you should be… [chorus],1
2710,that you should be…,1
2709,shown that you should,1
2708,been shown that you,1
2707,never been shown that,1
2706,just never been shown,1
2705,they’ve just never been,1
2704,slow they’ve just never,1
2703,not slow they’ve just,1
2702,are not slow they’ve,1
2701,resides are not slow,1
2700,nan resides are not,1
2717,oh oh [verse 2],1
2718,oh [verse 2] we're,1
2719,[verse 2] we're all,1
2728,man we’re sentient or,1
2734,other i can’t remember,1
2733,or other i can’t,1
2732,something or other i,1
2731,or something or other,1
2730,sentient or something or,1
2729,we’re sentient or something,1
2727,you man we’re sentient,1
2720,2] we're all human,1
2726,like you man we’re,1
2725,just like you man,1
2724,we're just like you,1
2723,human we're just like,1
2722,all human we're just,1
2721,we're all human we're,1
2699,your nan resides are,1
2321,up again [verse 2],1
2736,can’t remember whatever we,1
2322,again [verse 2] this,1
2341,can talk some more,1
2342,talk some more about,1
2343,some more about me,1
2344,more about me and,1
2345,about me and my,1
2346,me and my things,1
2347,and my things my,1
2348,my things my car,1
2349,things my car my,1
2350,my car my living,1
2351,car my living and,1
2352,my living and how,1
2353,living and how i'm,1
2354,and how i'm giving,1
2355,how i'm giving it,1
2340,i can talk some,1
2339,so i can talk,1
2338,finish so i can,1
2329,reciprocation no more but,1
2323,[verse 2] this conversation's,1
2324,2] this conversation's not,1
2325,this conversation's not about,1
2326,conversation's not about reciprocation,1
2327,not about reciprocation no,1
2328,about reciprocation no more,1
2330,no more but i'm,1
2337,you finish so i,1
2331,more but i'm gon',1
2332,but i'm gon' wait,1
2333,i'm gon' wait until,1
2334,gon' wait until you,1
2335,wait until you finish,1
2336,until you finish so,1
2735,i can’t remember whatever,1
2737,remember whatever we shouldn't,1
2216,lungs need filling since,1
2755,a boat charlatan telepathy,1
2235,"""do you have a",1
2236,you have a card?,1
2237,have a card? my,1
2238,a card? my irregular,1
2239,card? my irregular heart,1
2240,my irregular heart beat,1
2241,irregular heart beat is,1
2761,and praying on the,1
2242,heart beat is starting,1
2243,beat is starting to,1
2244,is starting to correct,1
2760,insecurity and praying on,1
2759,exploiting insecurity and praying,1
2758,telepathy exploiting insecurity and,1
2757,charlatan telepathy exploiting insecurity,1
2234,"again ""do you have",1
2233,"up again ""do you",1
2232,"it up again ""do",1
2223,lost their feeling but,1
2217,need filling since your,1
2218,filling since your gums,1
2219,since your gums have,1
2220,your gums have lost,1
2221,gums have lost their,1
2222,have lost their feeling,1
2224,their feeling but don't,1
2762,praying on the purity,1
2225,feeling but don't say,1
2226,but don't say that,1
2227,don't say that you're,1
2228,say that you're giving,1
2229,that you're giving it,1
2230,you're giving it up,1
2756,boat charlatan telepathy exploiting,1
2245,"starting to correct itself""",1
2738,whatever we shouldn't have,1
2246,"to correct itself"" it's",1
2753,be on a boat,1
2752,wouldn't be on a,1
2751,we wouldn't be on,1
2750,ground we wouldn't be,1
2749,the ground we wouldn't,1
2748,on the ground we,1
2747,safer on the ground,1
2746,was safer on the,1
2745,it was safer on,1
2744,if it was safer,1
2743,afloat if it was,1
2742,people afloat if it,1
2741,have people afloat if,1
2740,shouldn't have people afloat,1
2739,we shouldn't have people,1
2264,up [chorus] and you're,1
2263,it up [chorus] and,1
2262,giving it up [chorus],1
2253,diarrhetic that prevents the,1
2247,"correct itself"" it's just",1
2248,"itself"" it's just a",1
2249,it's just a simple,1
2250,just a simple diarrhetic,1
2251,a simple diarrhetic that,1
2754,on a boat charlatan,1
2254,that prevents the empathetic,1
2261,and giving it up,1
2255,prevents the empathetic from,1
2256,the empathetic from being,1
2257,empathetic from being just,1
2258,from being just and,1
2259,being just and giving,1
2260,just and giving it,1
2252,simple diarrhetic that prevents,1
0,are we awake? am,1
1581,[bridge] get someone you,1
563,my own head i,1
555,dead it's not the,1
556,it's not the same,1
557,not the same when,1
558,the same when i,1
559,same when i scratch,1
560,when i scratch my,1
561,i scratch my own,1
562,scratch my own head,1
564,own head i haven't,1
616,sun i sat with,1
565,head i haven't got,1
566,i haven't got the,1
567,haven't got the nails,1
568,got the nails for,1
569,the nails for it,1
570,nails for it and,1
571,for it and i,1
572,it and i know,1
554,you're dead it's not,1
553,now you're dead it's,1
552,it now you're dead,1
551,like it now you're,1
534,white who i thought,1
535,who i thought might,1
536,i thought might just,1
537,thought might just save,1
538,might just save your,1
539,just save your life,1
540,save your life but,1
541,your life but he,1
542,life but he couldn't,1
543,but he couldn't so,1
544,he couldn't so you,1
545,couldn't so you died,1
546,so you died i,1
547,you died i don't,1
548,died i don't like,1
549,i don't like it,1
550,don't like it now,1
573,and i know that,1
574,i know that god,1
575,know that god doesn't,1
596,i reached for a,1
598,for a borrowed fleece,1
599,a borrowed fleece from,1
600,borrowed fleece from my,1
601,fleece from my dad,1
602,from my dad or,1
603,my dad or from,1
604,dad or from denise,1
605,or from denise always,1
606,from denise always trying,1
607,denise always trying to,1
608,always trying to keep,1
609,trying to keep warm,1
610,to keep warm when,1
611,keep warm when you're,1
612,warm when you're the,1
613,when you're the sun,1
614,you're the sun i,1
597,reached for a borrowed,1
595,so i reached for,1
576,that god doesn't exist,1
594,sometimes so i reached,1
577,god doesn't exist and,1
578,doesn't exist and all,1
579,exist and all the,1
580,and all the palaver,1
581,all the palaver surrounding,1
582,the palaver surrounding it,1
583,palaver surrounding it but,1
584,surrounding it but i,1
585,it but i like,1
586,but i like to,1
587,i like to think,1
588,like to think you,1
589,to think you hear,1
590,think you hear me,1
591,you hear me sometimes,1
592,hear me sometimes so,1
593,me sometimes so i,1
533,in white who i,1
532,dressed in white who,1
531,man dressed in white,1
429,and if you don't,1
431,you don't want to,1
432,don't want to go,1
433,want to go to,1
434,to go to hell,1
435,go to hell then,1
436,to hell then miss,1
437,hell then miss you,1
438,then miss you better,1
439,miss you better start,1
440,you better start selling,1
441,better start selling this,1
442,start selling this [chorus],1
443,selling this [chorus] and,1
444,this [chorus] and if,1
445,jesus show yourself [outro],1
446,show yourself [outro] if,1
447,yourself [outro] if i'm,1
430,if you don't want,1
428,evangelist and if you,1
462,i find myself? then,1
427,an evangelist and if,1
410,made my body you,1
411,my body you probably,1
412,body you probably shouldn't,1
413,you probably shouldn't have,1
414,probably shouldn't have made,1
415,shouldn't have made me,1
416,have made me atheist,1
417,made me atheist but,1
418,me atheist but oh,1
419,atheist but oh i’m,1
420,but oh i’m a,1
421,oh i’m a lesbian,1
422,i’m a lesbian kiss,1
423,a lesbian kiss i'm,1
424,lesbian kiss i'm an,1
425,kiss i'm an evangelist,1
426,i'm an evangelist and,1
448,[outro] if i'm lost,1
463,find myself? then how,1
530,up man dressed in,1
511,imagine if you just,1
513,you just did i'd,1
514,just did i'd fill,1
515,did i'd fill you,1
516,i'd fill you in,1
517,fill you in on,1
518,you in on the,1
519,in on the things,1
520,on the things you,1
521,the things you missed,1
522,things you missed oh,1
523,you missed oh sleepless,1
524,missed oh sleepless knights,1
525,oh sleepless knights a,1
526,sleepless knights a grown,1
527,knights a grown up,1
528,a grown up man,1
529,grown up man dressed,1
512,if you just did,1
510,again imagine if you,1
464,myself? then how can,1
509,in again imagine if,1
467,myself? yeah yeah yeah,1
468,yeah yeah yeah if,1
469,yeah yeah if i'm,1
470,yeah if i'm lost,1
471,myself? yeah yeah and,1
472,yeah yeah and he,1
473,yeah and he said,1
499,you feel it? and,1
500,feel it? and he,1
501,it? and he said,1
502,you feel it? i,1
503,feel it? i wish,1
504,it? i wish you'd,1
505,i wish you'd walk,1
506,wish you'd walk in,1
507,you'd walk in again,1
508,walk in again imagine,1
615,the sun i sat,1
617,i sat with you,1
1580,body [bridge] get someone,1
732,share friends in soho,1
724,said 'hello' she was,1
725,'hello' she was letting,1
726,she was letting me,1
727,was letting me know,1
728,letting me know we,1
729,me know we share,1
730,know we share friends,1
731,we share friends in,1
733,friends in soho she's,1
618,sat with you beside,1
734,in soho she's a,1
735,soho she's a pain,1
736,she's a pain in,1
737,a pain in the,1
738,pain in the nose,1
739,in the nose and,1
740,the nose and i'm,1
741,nose and i'm a,1
723,she said 'hello' she,1
722,1] she said 'hello',1
721,[verse 1] she said,1
720,well [verse 1] she,1
703,never left but i'm,1
704,left but i'm bereft,1
705,but i'm bereft you,1
706,i'm bereft you see,1
707,bereft you see i,1
708,you see i think,1
709,see i think you,1
710,i think you can,1
711,think you can tell,1
712,you can tell i,1
713,can tell i haven't,1
714,tell i haven't been,1
715,i haven't been doing,1
716,haven't been doing too,1
717,been doing too well,1
718,doing too well [verse,1
719,too well [verse 1],1
742,and i'm a pain,1
743,i'm a pain in,1
744,a pain in women's,1
765,it on the back,1
767,the back of a,1
768,back of a fag,1
769,of a fag packet,1
770,a fag packet she,1
771,fag packet she had,1
772,packet she had to,1
773,she had to leave,1
774,had to leave because,1
775,to leave because she,1
776,leave because she couldn't,1
777,because she couldn't hack,1
778,she couldn't hack it,1
779,couldn't hack it not,1
780,hack it not enough,1
781,it not enough noise,1
782,not enough noise and,1
783,enough noise and too,1
766,on the back of,1
764,for it on the,1
745,pain in women's clothes,1
763,plan for it on,1
746,"in women's clothes ""and",1
747,"women's clothes ""and you're",1
748,"clothes ""and you're a",1
749,"""and you're a walking",1
750,you're a walking overdose,1
751,a walking overdose in,1
752,walking overdose in a,1
753,overdose in a great,1
754,"in a great coat""",1
755,"a great coat"" and",1
756,"great coat"" and so",1
757,"coat"" and so she",1
758,and so she wrote,1
759,so she wrote a,1
760,she wrote a plan,1
761,wrote a plan for,1
762,a plan for it,1
702,you never left but,1
701,like you never left,1
700,it's like you never,1
638,red and if i,1
640,if i live past,1
641,i live past 72,1
642,live past 72 i,1
643,past 72 i hope,1
644,72 i hope i'm,1
645,i hope i'm half,1
646,hope i'm half as,1
647,i'm half as cool,1
648,half as cool as,1
649,as cool as you,1
650,cool as you i,1
651,as you i got,1
652,you i got my,1
653,i got my pen,1
654,got my pen and,1
655,my pen and thought,1
656,pen and thought that,1
639,and if i live,1
637,nails red and if,1
658,thought that i'd write,1
636,your nails red and,1
619,with you beside your,1
620,you beside your bed,1
621,beside your bed and,1
622,your bed and cried,1
623,bed and cried for,1
624,and cried for things,1
625,cried for things that,1
626,for things that i,1
627,things that i wish,1
628,that i wish i'd,1
629,i wish i'd said,1
630,wish i'd said you,1
631,i'd said you still,1
632,said you still had,1
633,you still had your,1
634,still had your nails,1
635,had your nails red,1
657,and thought that i'd,1
659,that i'd write a,1
699,and it's like you,1
680,my room this simple,1
682,this simple tune will,1
683,simple tune will always,1
684,tune will always keep,1
685,will always keep me,1
686,always keep me close,1
687,keep me close to,1
688,me close to you,1
689,close to you the,1
690,to you the crowds,1
691,you the crowds will,1
692,the crowds will sing,1
693,crowds will sing their,1
694,will sing their voices,1
695,sing their voices ring,1
696,their voices ring and,1
697,voices ring and it's,1
698,ring and it's like,1
681,room this simple tune,1
679,in my room this,1
660,i'd write a melody,1
678,made in my room,1
661,write a melody and,1
662,a melody and line,1
663,melody and line for,1
664,and line for you,1
665,line for you tonight,1
666,for you tonight i,1
667,you tonight i think,1
668,tonight i think that's,1
669,i think that's how,1
670,think that's how i,1
671,that's how i make,1
672,how i make things,1
673,i make things feel,1
674,make things feel alright,1
675,things feel alright made,1
676,feel alright made in,1
677,alright made in my,1
409,that made my body,1
408,you that made my,1
407,was you that made,1
120,you took a picture,1
112,your eyes were full,1
113,eyes were full of,1
114,were full of regret,1
115,full of regret and,1
116,of regret and then,1
117,regret and then you,1
118,and then you took,1
119,then you took a,1
121,took a picture of,1
406,it was you that,1
122,a picture of your,1
123,picture of your salad,1
124,of your salad and,1
125,your salad and put,1
126,salad and put it,1
127,and put it on,1
128,put it on the,1
129,it on the internet,1
111,diseases your eyes were,1
110,of diseases your eyes,1
109,full of diseases your,1
108,i'm full of diseases,1
91,you were coming across,1
92,were coming across as,1
93,coming across as clever,1
94,across as clever then,1
95,as clever then you,1
96,clever then you lit,1
97,then you lit the,1
98,you lit the wrong,1
99,lit the wrong end,1
100,the wrong end of,1
101,wrong end of your,1
102,end of your cigarette,1
103,of your cigarette you,1
104,your cigarette you said,1
105,cigarette you said i'm,1
106,you said i'm full,1
107,said i'm full of,1
130,on the internet and,1
131,the internet and she,1
132,internet and she said,1
156,save me not looking,1
158,"not looking like that""",1
159,"looking like that"" you",1
160,"like that"" you used",1
161,"that"" you used to",1
162,you used to have,1
163,used to have a,1
164,to have a face,1
165,have a face straight,1
166,a face straight out,1
167,face straight out of,1
168,straight out of a,1
169,out of a magazine,1
170,of a magazine now,1
171,a magazine now you,1
172,magazine now you just,1
173,now you just look,1
174,you just look like,1
157,me not looking like,1
155,ever save me not,1
133,"and she said ""i've",1
154,could ever save me,1
137,been so worried about,1
138,so worried about you,1
139,worried about you lately,1
140,about you lately you,1
141,you lately you look,1
142,lately you look shit,1
143,you look shit and,1
144,look shit and smell,1
145,shit and smell a,1
146,and smell a bit,1
147,smell a bit you're,1
148,a bit you're mad,1
149,bit you're mad thinking,1
150,you're mad thinking you,1
151,mad thinking you could,1
152,thinking you could ever,1
153,you could ever save,1
90,and you were coming,1
89,left and you were,1
88,i left and you,1
21,part for goodness sake,1
23,goodness sake i wasn't,1
24,sake i wasn't told,1
25,i wasn't told you'd,1
26,wasn't told you'd be,1
27,told you'd be this,1
28,you'd be this cold,1
29,be this cold now,1
30,this cold now it's,1
31,cold now it's my,1
32,now it's my time,1
33,it's my time to,1
34,my time to depart,1
35,time to depart and,1
36,to depart and i,1
37,depart and i just,1
38,and i just had,1
43,change of heart i'll,1
22,for goodness sake i,1
20,a part for goodness,1
45,"heart i'll quote ""on",1
19,played a part for,1
2,awake? am i too,1
3,am i too old,1
4,i too old to,1
5,too old to be,1
6,old to be this,1
7,to be this stoned?,1
8,be this stoned? was,1
9,this stoned? was it,1
10,stoned? was it your,1
11,was it your breasts,1
12,it your breasts from,1
13,your breasts from the,1
14,breasts from the start?,1
15,from the start? they,1
16,the start? they played,1
17,start? they played a,1
18,they played a part,1
44,of heart i'll quote,1
46,"i'll quote ""on the",1
87,time i left and,1
67,equally pretty won't be,1
69,won't be hard oh,1
70,be hard oh i,1
71,hard oh i just,1
73,change of heart [instrumental,1
74,of heart [instrumental interlude],1
75,heart [instrumental interlude] you,1
76,[instrumental interlude] you smashed,1
77,interlude] you smashed a,1
78,you smashed a glass,1
79,smashed a glass into,1
80,a glass into pieces,1
81,glass into pieces that's,1
82,into pieces that's around,1
83,pieces that's around the,1
84,that's around the time,1
85,around the time i,1
86,the time i left,1
68,pretty won't be hard,1
66,is equally pretty won't,1
47,"quote ""on the road""",1
65,who is equally pretty,1
48,"""on the road"" like",1
49,"the road"" like a",1
50,"road"" like a twat",1
51,like a twat and,1
52,a twat and wind,1
53,twat and wind my,1
54,and wind my way,1
55,wind my way out,1
56,my way out of,1
57,way out of the,1
58,out of the city,1
59,of the city finding,1
60,the city finding a,1
61,city finding a girl,1
62,finding a girl who,1
63,a girl who is,1
64,girl who is equally,1
175,just look like anyone,1
176,look like anyone i,1
177,like anyone i just,1
303,i turn in my,1
305,in my bed it's,1
306,my bed it's just,1
307,bed it's just like,1
308,it's just like i,1
309,just like i lostmyhead,1
310,like i lostmyhead lostmyhead,1
311,i lostmyhead lostmyhead [chorus],1
312,lostmyhead lostmyhead [chorus] and,1
313,lostmyhead [chorus] and if,1
356,jesus show yourself [verse,1
357,show yourself [verse 2],1
358,yourself [verse 2] i,1
359,[verse 2] i thought,1
360,2] i thought i’d,1
361,i thought i’d met,1
362,thought i’d met you,1
363,i’d met you once,1
304,turn in my bed,1
302,and i turn in,1
365,you once or twice,1
301,tossed and i turn,1
284,hole that’s infected and,1
285,that’s infected and i’m,1
286,infected and i’m petrified,1
287,and i’m petrified of,1
288,i’m petrified of being,1
289,petrified of being alone,1
290,of being alone now,1
291,being alone now it's,1
292,alone now it's pathetic,1
293,now it's pathetic i,1
294,it's pathetic i know,1
295,pathetic i know [pre-chorus],1
296,i know [pre-chorus] and,1
297,know [pre-chorus] and i,1
298,[pre-chorus] and i tossed,1
299,and i tossed and,1
300,i tossed and i,1
364,met you once or,1
366,once or twice but,1
282,god shaped hole that’s,1
387,primary in the universe,1
389,the universe and i,1
390,universe and i had,1
391,and i had a,1
392,i had a revelation,1
393,had a revelation i'll,1
394,a revelation i'll be,1
395,revelation i'll be your,1
396,i'll be your child,1
397,be your child if,1
398,your child if you,1
399,child if you insist,1
400,if you insist i,1
401,you insist i mean,1
402,insist i mean if,1
403,i mean if it,1
404,mean if it was,1
405,if it was you,1
388,in the universe and,1
386,is primary in the,1
367,or twice but that,1
385,consciousness is primary in,1
368,twice but that was,1
369,but that was just,1
370,that was just because,1
371,was just because the,1
372,just because the dabs,1
373,because the dabs were,1
374,the dabs were nice,1
375,dabs were nice and,1
376,were nice and opening,1
377,nice and opening up,1
378,and opening up my,1
379,opening up my mind,1
380,up my mind showing,1
381,my mind showing me,1
382,mind showing me consciousness,1
383,showing me consciousness is,1
384,me consciousness is primary,1
283,shaped hole that’s infected,1
281,a god shaped hole,1
178,anyone i just had,1
199,in self-pity and cried,1
201,and cried in the,1
202,cried in the car,1
203,in the car oh,1
204,the car oh i,1
205,car oh i just,1
206,change of heart then,1
207,of heart then she,1
208,heart then she said,1
209,"then she said ""i've",1
210,been so worried 'bout,1
211,so worried 'bout you,1
212,worried 'bout you lately,1
213,'bout you lately you,1
214,you lately you were,1
215,lately you were fit,1
216,you were fit but,1
217,were fit but you're,1
200,self-pity and cried in,1
198,sat in self-pity and,1
219,but you're losing it,1
197,just sat in self-pity,1
180,of heart i feel,1
181,heart i feel as,1
182,i feel as though,1
183,feel as though i,1
184,as though i was,1
185,though i was deceived,1
186,i was deceived i,1
187,was deceived i never,1
188,deceived i never found,1
189,i never found love,1
190,never found love in,1
191,found love in the,1
192,love in the city,1
193,in the city i,1
194,the city i just,1
195,city i just sat,1
196,i just sat in,1
218,fit but you're losing,1
220,you're losing it you,1
280,got a god shaped,1
243,heart [verse] before you,1
245,before you go turn,1
246,you go turn the,1
258,big light off [instrumental],1
259,light off [instrumental] [outro],1
260,off [instrumental] [outro] early,1
261,[instrumental] [outro] early early,1
262,[outro] early early early,1
264,early early early monogamy,1
271,there isn't much monogamy,1
272,isn't much monogamy there,1
273,much monogamy there isn't,1
274,there isn't much [verse,1
275,isn't much [verse 1],1
276,much [verse 1] i’ve,1
277,[verse 1] i’ve got,1
278,1] i’ve got a,1
279,i’ve got a god,1
244,[verse] before you go,1
242,of heart [verse] before,1
221,losing it you played,1
241,change of heart [verse],1
222,it you played a,1
223,you played a part,1
224,played a part 'this,1
225,a part 'this is,1
226,part 'this is how,1
227,'this is how it,1
228,"is how it starts'""",1
229,"how it starts'"" oh",1
230,"it starts'"" oh i",1
231,"starts'"" oh i just",1
232,change of heart ​,1
233,of heart ​ i,1
234,heart ​ i just,1
235,​ i just had,1
238,change of heart oh,1
239,of heart oh i,1
240,heart oh i just,1
784,noise and too much,1
785,and too much racket,1
786,"too much racket ""i",1
1300,she's american [verse 2],1
1254,turning brown and i,1
1255,brown and i just,1
1256,and i just look,1
1257,i just look pathetic,1
1258,just look pathetic now,1
1259,look pathetic now [chorus],1
