,ngram,count
647,in soho,1
646,friends in,1
645,share friends,1
644,we share,1
643,know we,1
642,me know,1
641,letting me,1
640,was letting,1
639,she was,1
670,wrote a,1
671,a plan,1
672,plan for,1
673,the back,1
715,serotonin man,1
714,mr serotonin,1
713,2] mr,1
711,again oh,1
704,[chorus] oh,1
703,"friends"" [chorus]",1
702,"your friends""",1
700,money and,1
697,spent all,1
696,i've spent,1
694,"""i think",1
693,"racket ""i",1
692,much racket,1
690,and too,1
689,noise and,1
688,enough noise,1
687,not enough,1
686,it not,1
685,hack it,1
684,couldn't hack,1
682,because she,1
681,leave because,1
680,to leave,1
677,packet she,1
676,fag packet,1
675,a fag,1
674,back of,1
638,'hello' she,1
636,1] she,1
567,hope i'm,1
584,and line,1
600,room this,1
599,my room,1
598,made in,1
597,alright made,1
596,feel alright,1
595,things feel,1
594,make things,1
593,i make,1
592,how i,1
591,that's how,1
588,tonight i,1
587,you tonight,1
585,line for,1
583,melody and,1
635,well [verse,1
582,a melody,1
581,write a,1
580,i'd write,1
579,that i'd,1
577,and thought,1
576,pen and,1
575,my pen,1
574,got my,1
572,as you,1
571,cool as,1
570,as cool,1
569,half as,1
568,i'm half,1
601,this simple,1
602,simple tune,1
603,tune will,1
604,will always,1
634,too well,1
633,doing too,1
632,been doing,1
631,haven't been,1
630,tell i,1
629,can tell,1
628,you can,1
627,see i,1
626,bereft you,1
625,i'm bereft,1
623,left but,1
622,never left,1
619,it's like,1
618,and it's,1
617,ring and,1
616,voices ring,1
615,their voices,1
614,sing their,1
613,will sing,1
612,crowds will,1
611,the crowds,1
610,you the,1
609,to you,1
608,close to,1
607,me close,1
606,keep me,1
605,always keep,1
378,kiss i'm,1
377,lesbian kiss,1
376,a lesbian,1
102,cigarette you,1
119,your salad,1
118,picture of,1
117,a picture,1
115,you took,1
113,regret and,1
112,of regret,1
111,were full,1
110,eyes were,1
109,your eyes,1
108,diseases your,1
107,of diseases,1
105,i'm full,1
104,said i'm,1
101,your cigarette,1
81,that's around,1
99,end of,1
98,wrong end,1
97,the wrong,1
96,lit the,1
95,you lit,1
93,clever then,1
92,as clever,1
91,across as,1
90,coming across,1
89,were coming,1
86,left and,1
85,i left,1
83,the time,1
120,salad and,1
121,and put,1
122,put it,1
125,the internet,1
162,straight out,1
161,face straight,1
160,a face,1
158,to have,1
157,used to,1
156,you used,1
155,"that"" you",1
154,"like that""",1
153,looking like,1
152,not looking,1
151,me not,1
150,save me,1
149,ever save,1
148,could ever,1
147,you could,1
146,thinking you,1
145,mad thinking,1
144,you're mad,1
143,bit you're,1
142,a bit,1
141,smell a,1
140,and smell,1
139,shit and,1
138,look shit,1
137,you look,1
133,worried about,1
126,internet and,1
82,around the,1
80,pieces that's,1
375,i’m a,1
22,for goodness,1
36,depart and,1
35,to depart,1
34,time to,1
33,my time,1
32,it's my,1
30,cold now,1
29,this cold,1
28,you'd be,1
27,told you'd,1
26,wasn't told,1
25,i wasn't,1
24,sake i,1
23,goodness sake,1
21,part for,1
79,into pieces,1
18,they played,1
17,start? they,1
16,the start?,1
14,breasts from,1
13,your breasts,1
12,it your,1
10,stoned? was,1
9,this stoned?,1
6,old to,1
5,too old,1
4,i too,1
3,am i,1
2,awake? am,1
44,heart i'll,1
45,i'll quote,1
46,"quote ""on",1
47,"""on the",1
78,glass into,1
77,a glass,1
76,smashed a,1
75,you smashed,1
74,interlude] you,1
73,[instrumental interlude],1
72,heart [instrumental,1
70,hard oh,1
69,be hard,1
68,won't be,1
67,pretty won't,1
66,equally pretty,1
65,is equally,1
64,who is,1
63,girl who,1
62,a girl,1
61,finding a,1
60,city finding,1
56,way out,1
55,my way,1
54,wind my,1
53,and wind,1
52,twat and,1
51,a twat,1
50,like a,1
49,"road"" like",1
48,"the road""",1
164,a magazine,1
165,magazine now,1
169,look like,1
323,or twice,1
338,mind showing,1
336,up my,1
335,opening up,1
334,and opening,1
333,nice and,1
332,were nice,1
331,dabs were,1
330,the dabs,1
329,because the,1
328,just because,1
327,was just,1
325,but that,1
324,twice but,1
322,once or,1
170,like anyone,1
321,you once,1
320,met you,1
319,i’d met,1
318,thought i’d,1
316,2] i,1
314,yourself [verse,1
271,lostmyhead [chorus],1
270,lostmyhead lostmyhead,1
269,i lostmyhead,1
268,like i,1
265,bed it's,1
264,my bed,1
262,turn in,1
339,showing me,1
340,me consciousness,1
341,consciousness is,1
342,is primary,1
374,oh i’m,1
373,but oh,1
372,atheist but,1
371,me atheist,1
370,made me,1
369,have made,1
367,probably shouldn't,1
366,you probably,1
365,body you,1
363,made my,1
362,that made,1
361,you that,1
360,was you,1
357,mean if,1
356,i mean,1
355,insist i,1
354,you insist,1
352,child if,1
351,your child,1
350,be your,1
349,i'll be,1
348,revelation i'll,1
347,a revelation,1
346,i had,1
345,universe and,1
344,the universe,1
343,primary in,1
261,i turn,1
260,tossed and,1
259,i tossed,1
206,'this is,1
204,you played,1
203,it you,1
202,losing it,1
201,you're losing,1
200,but you're,1
199,fit but,1
198,were fit,1
197,'bout you,1
196,worried 'bout,1
194,heart then,1
193,car oh,1
191,cried in,1
189,self-pity and,1
188,in self-pity,1
187,sat in,1
186,just sat,1
185,city i,1
183,love in,1
182,found love,1
181,never found,1
179,deceived i,1
178,was deceived,1
176,though i,1
175,as though,1
174,feel as,1
173,i feel,1
171,anyone i,1
205,part 'this,1
207,is how,1
257,know [pre-chorus],1
208,how it,1
255,pathetic i,1
254,it's pathetic,1
253,alone now,1
252,being alone,1
251,of being,1
250,petrified of,1
249,i’m petrified,1
248,and i’m,1
247,infected and,1
246,that’s infected,1
245,hole that’s,1
244,shaped hole,1
243,god shaped,1
242,a god,1
240,i’ve got,1
239,1] i’ve,1
237,much [verse,1
236,much monogamy,1
229,[outro] early,1
227,off [instrumental],1
215,[verse] before,1
214,heart [verse],1
213,heart oh,1
212,​ i,1
211,heart ​,1
210,"starts'"" oh",1
209,"it starts'""",1
716,man lend,1
717,lend me,1
719,a gram,1
1131,gun divinely,1
1144,days expecting,1
1143,old days,1
1142,the old,1
1141,like the,1
1140,phone like,1
1139,the phone,1
1138,calls on,1
1137,she calls,1
1136,made she,1
1135,custom made,1
1134,and custom,1
1133,decreed and,1
1132,divinely decreed,1
1130,a gun,1
1083,is turning,1
1129,she's got,1
1128,think she's,1
1127,pain and,1
1126,avoid pain,1
1125,to avoid,1
1124,sleep to,1
1123,inducing sleep,1
1122,she's inducing,1
1121,2] she's,1
1088,now [chorus],1
1087,pathetic now,1
1086,look pathetic,1
1085,brown and,1
1145,expecting the,1
1146,the world,1
1147,world and,1
1148,and don't,1
1177,face has,1
1176,well your,1
1175,[bridge] well,1
1174,american [bridge],1
1173,out [chorus],1
1172,figured out,1
1171,it figured,1
1169,you've got,1
1168,think you've,1
1167,you think,1
1166,drown you,1
1165,you'll drown,1
1164,or you'll,1
1163,careful or,1
1162,be careful,1
1161,but be,1
1160,in this,1
1159,water in,1
1158,more water,1
1156,[pre-chorus] there's,1
1155,girl [pre-chorus],1
1154,the girl,1
1153,think you're,1
1152,and think,1
1151,moment and,1
1150,the moment,1
1149,don't fall,1
1084,turning brown,1
1082,green is,1
1007,the end,1
1024,healy] that,1
1037,having a,1
1036,he's having,1
1035,"""look! he's",1
1034,"lonely ""look!",1
1033,being lonely,1
1032,not being,1
1031,of not,1
1030,apparitions of,1
1029,synthetic apparitions,1
1028,town synthetic,1
1027,big town,1
1026,1] big,1
1025,it [verse,1
1023,[matty healy],1
1081,the green,1
1022,down [matty,1
1020,doesn't love,1
1019,she doesn't,1
1018,oh she,1
1017,appalled oh,1
1016,brain [chorus],1
1015,her brain,1
1014,fix her,1
1013,couldn't fix,1
1012,it couldn't,1
1011,cocaine but,1
1010,chose cocaine,1
1009,she chose,1
1038,a breakdown,1
1039,breakdown oh,1
1040,oh what,1
1041,a let,1
1077,with this,1
1076,i'm in,1
1075,know i'm,1
1074,learn [pre-chorus],1
1073,to learn,1
1072,lot to,1
1071,a lot,1
1069,"moment"" she",1
1068,"the moment""",1
1063,"""don't fall",1
1062,"said ""don't",1
1061,turn i,1
1060,my turn,1
1059,wait my,1
1058,gotta wait,1
1057,i gotta,1
1054,enthralling i,1
1053,dancing enthralling,1
1052,she's dancing,1
1051,now she's,1
1049,"die!"" and",1
1048,"might die!""",1
1047,he might,1
1046,think he,1
1045,shame i,1
1043,down a,1
1042,let down,1
1178,has got,1
1179,a hold,1
1180,hold on,1
1309,i start,1
1324,it [chorus],1
1323,over it,1
1322,gettin' over,1
1321,be gettin',1
1318,reminded that,1
1317,i'm reminded,1
1316,saying i'm,1
1315,you're saying,1
1314,anything you're,1
1313,in anything,1
1312,believe in,1
1311,to believe,1
1310,start to,1
1308,every time,1
1181,on me,1
1307,and every,1
1306,"it"" and",1
1305,"""doin' it""",1
1304,"keep ""doin'",1
1303,gonna keep,1
1302,just gonna,1
1301,are just,1
1300,we are,1
1299,you 'cause,1
1298,in you,1
1297,it in,1
1296,have got,1
1293,believe that,1
1325,body [bridge],1
1326,[bridge] get,1
1347,alone [guitar,1
1348,[guitar solo],1
1376,far i,1
1375,gone far,1
1374,have gone,1
1373,can’t have,1
1372,it can’t,1
1371,car it,1
1370,check the,1
1369,mum check,1
1368,oh mum,1
1367,had oh,1
1366,never had,1
1365,brain that,1
1364,a brain,1
1363,lost a,1
1362,you've lost,1
1361,shame you've,1
1360,and what,1
1359,sad? and,1
1358,so sad?,1
1357,that so,1
1356,isn't that,1
1355,mad isn't,1
1354,gone mad,1
1353,i've gone,1
1351,and well,1
1350,else [verse,1
1349,solo] [chorus],1
1292,don't believe,1
1291,[pre-chorus] oh,1
1290,place [pre-chorus],1
1215,first i,1
1213,and at,1
1212,else and,1
1210,found somebody,1
1209,you found,1
1208,heard you,1
1207,i heard,1
1206,1] so,1
1205,american [chorus],1
1204,american she,1
1201,[breakdown] she,1
1200,vacant [breakdown],1
1199,looking vacant,1
1198,me looking,1
1197,at me,1
1196,nodding at,1
1195,keep nodding,1
1193,same? you,1
1,we awake?,1
1191,feeling the,1
1190,you feeling,1
1189,are you,1
1188,weird are,1
1187,proper weird,1
1186,is proper,1
1185,brain is,1
1183,but your,1
1182,me but,1
1214,at first,1
1217,a lie,1
1289,my place,1
1218,lie i,1
1288,take my,1
1287,to take,1
1286,someone to,1
1285,find someone,1
1284,you'd find,1
1283,said you'd,1
1281,face c'mon,1
1280,see your,1
1279,i'll see,1
1278,that i'll,1
1277,time that,1
1276,last time,1
1275,the last,1
1274,ain't the,1
1273,this ain't,1
1272,know this,1
1269,2] c'mon,1
1268,body [verse,1
1229,without [chorus],1
1228,do without,1
1227,can do,1
1225,rest i,1
1224,the rest,1
1223,sounds the,1
1222,make sounds,1
1220,took all,1
1219,i took,1
1008,end she,1
1006,and in,1
720,gram you,1
809,"rolls"" ""they're",1
822,my health,1
821,tab on,1
820,a tab,1
819,keeping a,1
818,oh keeping,1
817,uh oh,1
816,- uh,1
815,"snow"" -",1
814,"the snow""",1
813,holes in,1
812,piss holes,1
811,like piss,1
810,"""they're like",1
808,"eye rolls""",1
789,same what,1
807,my eye,1
806,counting my,1
805,and counting,1
804,arsehole and,1
803,an arsehole,1
802,being an,1
801,stop being,1
800,"""oh stop",1
799,"3] ""oh",1
795,know how,1
794,ya know,1
793,[chorus] ya,1
792,"shame"" [chorus]",1
823,health man,1
824,man you're,1
825,you're putting,1
826,putting me,1
858,"""i'm done",1
857,"said ""i'm",1
856,magazine i,1
855,posh magazine,1
854,well posh,1
853,a well,1
852,dreams in,1
851,her dreams,1
850,of her,1
848,the bag,1
846,pointed at,1
845,she pointed,1
844,"myself"" and",1
843,"for myself""",1
842,face for,1
840,seeing your,1
839,by seeing,1
838,only by,1
837,but only,1
836,clean but,1
835,you're clean,1
834,believe you're,1
833,i'll believe,1
832,"""well i'll",1
831,"shelf ""well",1
830,a shelf,1
827,me up,1
791,"a shame""",1
788,just the,1
1005,complain yeah,1
738,i caught,1
751,don't suppose,1
750,overdose and,1
749,an overdose,1
748,for an,1
747,cheered for,1
746,crowd cheered,1
745,the crowd,1
744,as the,1
743,nose as,1
742,her nose,1
741,picking her,1
740,her picking,1
739,caught her,1
737,again i,1
787,all just,1
736,girlfriend again,1
735,my girlfriend,1
733,cheat on,1
732,to cheat,1
730,i'm starting,1
729,feet and,1
728,left feet,1
727,two left,1
726,got two,1
725,friend? i,1
724,a friend?,1
723,yourself a,1
722,call yourself,1
752,suppose you,1
754,know where,1
755,where this,1
756,this train,1
785,kids we're,1
784,"""hey kids",1
783,"said ""hey",1
781,"nihilist"" i",1
780,"a nihilist""",1
779,boyfriend's a,1
778,my boyfriend's,1
777,think my,1
776,"""oh i",1
775,"trysts ""oh",1
774,sexual trysts,1
773,hyperpoliticized sexual,1
772,wrists hyperpoliticized,1
771,her wrists,1
770,cutting her,1
769,kept cutting,1
768,friend kept,1
767,her friend,1
766,because her,1
765,miss because,1
764,to miss,1
763,that she,1
762,party that,1
761,a party,1
759,there was,1
758,goes there,1
757,train goes,1
859,done babe,1
860,babe i'm,1
861,i'm out,1
946,weep [chorus],1
973,she prayed,1
972,again she,1
971,dad again,1
970,see my,1
968,oh to,1
967,plane oh,1
965,we got,1
964,3] we,1
963,down [verse,1
952,loving me,1
951,not loving,1
950,by not,1
949,appalled by,1
945,to weep,1
862,the scene,1
944,begins to,1
943,she begins,1
941,it's when,1
940,sleep it's,1
939,to sleep,1
938,i go,1
937,and when,1
936,much and,1
935,for too,1
934,asking for,1
933,that's asking,1
932,don't think,1
931,something and,1
974,prayed that,1
975,that we'd,1
976,we'd fall,1
977,fall from,1
1004,to complain,1
1003,reason to,1
1002,no reason,1
1001,i've no,1
1000,and i've,1
999,dust and,1
998,to dust,1
997,turned to,1
996,we turned,1
995,bust we,1
994,go bust,1
993,all go,1
992,engines all,1
991,the engines,1
990,terrain the,1
989,over terrain,1
988,hmm over,1
987,water hmm,1
986,the water,1
985,over the,1
984,pain over,1
983,the pain,1
982,alleviate the,1
981,to alleviate,1
980,simply to,1
979,sky simply,1
978,the sky,1
930,feel something,1
929,to feel,1
928,wants to,1
895,she tries,1
893,working anymore,1
892,be working,1
891,seem to,1
890,don't seem,1
889,love don't,1
888,her love,1
887,make her,1
886,chemicals that,1
885,the chemicals,1
884,floor the,1
883,bedroom floor,1
882,her bedroom,1
881,on her,1
880,down on,1
876,paris to,1
875,and oh,1
874,heroin [chorus],1
873,romanticizing heroin,1
872,been romanticizing,1
871,i've been,1
869,green she,1
868,bethnal green,1
867,on bethnal,1
866,picking up,1
865,was picking,1
864,""" but",1
863,"scene """,1
894,anymore she,1
896,tries her,1
927,just wants,1
897,her best,1
926,she just,1
925,touch and,1
923,scared to,1
922,she's scared,1
921,brown she's,1
920,is brown,1
919,hair is,1
918,my hair,1
917,2] my,1
916,nevertheless [verse,1
915,child nevertheless,1
914,her child,1
913,love her,1
912,to love,1
911,she'd like,1
910,gone she'd,1
909,is gone,1
908,sun is,1
907,her sun,1
906,though her,1
905,even though,1
904,and even,1
903,chest and,1
902,her chest,1
901,hurts her,1
900,it hurts,1
898,best but,1
2383,oh,1
