,ngram,count
943,feet got,1
942,my feet,1
941,control my,1
940,or control,1
939,sweating or,1
938,stop sweating,1
937,can't stop,1
1009,controversial things,1
1010,things just,1
1011,just for,1
1081,right through,1
1090,stone a,1
1089,of stone,1
1088,piece of,1
1087,a piece,1
1086,it on,1
1085,write it,1
1084,bones write,1
1083,my bones,1
1082,through my,1
1080,jones right,1
1092,beach of,1
1079,the jones,1
1078,i got,1
1077,daddy i,1
1076,me daddy,1
1075,poison me,1
1074,and poison,1
83,i shouldn't,1
233,baby-boomers like,1
84,shouldn't have,1
1091,a beach,1
1093,of drowning,1
86,called 'cause,1
1105,the streets,1
1121,degradation fossil,1
1120,consultation degradation,1
1119,[bridge] consultation,1
1118,know [bridge],1
1111,it i'd,1
1109,us modernity,1
1108,save us,1
1107,jesus save,1
1106,streets jesus,1
1104,is in,1
1094,drowning three-year,1
1103,poetry is,1
1102,the poetry,1
1101,peep the,1
1100,lil peep,1
1099,peace lil,1
1098,in peace,1
1097,rest in,1
1096,olds rest,1
1095,three-year olds,1
85,have called,1
1060,decay modernity,1
1012,for the,1
1023,men start,1
1034,and we,1
1032,of them,1
1030,business out,1
1029,a business,1
1028,we'll make,1
1027,and we'll,1
1026,misdemeanours and,1
1025,with misdemeanours,1
1024,start with,1
1022,black men,1
1036,the information,1
1021,the black,1
1020,suffocate the,1
1019,then suffocate,1
1018,melanin and,1
1017,selling melanin,1
1016,it selling,1
1015,of it,1
1014,hell of,1
1013,the hell,1
1035,find out,1
1037,information access,1
1059,to decay,1
1049,fuck your,1
1058,left to,1
1057,just left,1
1056,we're just,1
1055,hearsay we're,1
1054,only hearsay,1
1053,is only,1
1052,truth is,1
1051,feelings truth,1
1050,your feelings,1
1048,oh fuck,1
1038,access all,1
1047,miscommunication oh,1
1046,on miscommunication,1
1045,based on,1
1044,positions based,1
1043,hardening positions,1
1042,are hardening,1
1041,that are,1
1040,applications that,1
1039,the applications,1
896,works in,1
894,but he,1
682,man i,1
893,simulation but,1
761,soon i'll,1
760,mind soon,1
758,the front,1
757,is at,1
756,head is,1
755,your head,1
754,back of,1
753,the back,1
752,talk the,1
751,you talk,1
128,the dark,1
748,the way,1
747,learning the,1
746,been learning,1
745,walk i've,1
744,you walk,1
743,watching you,1
742,been watching,1
740,1] i've,1
739,something [verse,1
738,in in,1
762,i'll crack,1
763,crack it,1
764,it open,1
779,until you're,1
789,see maybe,1
788,right to,1
787,the right,1
786,have the,1
785,i have,1
783,dreaming things,1
782,asleep dreaming,1
781,fast asleep,1
780,you're fast,1
778,wait until,1
765,open just,1
777,will wait,1
776,i will,1
775,maybe i,1
774,2] maybe,1
771,mind [chorus],1
126,same in,1
769,what's inside,1
768,see what's,1
766,just to,1
737,oh what's,1
735,down? [outro],1
734,it help,1
693,down? kids,1
702,we're scared,1
701,down? we're,1
700,supreme no,1
699,want supreme,1
698,they want,1
697,rifles they,1
696,want rifles,1
695,don’t want,1
694,kids don’t,1
692,pariahs am,1
708,listen? would,1
691,unite pariahs,1
690,designer unite,1
689,a designer,1
688,i’m a,1
687,hey! i’m,1
686,it hey!,1
685,miss it,1
684,kinda miss,1
683,i kinda,1
705,fine what's,1
709,listen? we,1
733,will it,1
722,i? so,1
732,required oh,1
731,desired no,1
730,it's so,1
729,fire it's,1
728,down my,1
727,lie down,1
726,me lie,1
725,me let,1
723,so let,1
721,am i?,1
710,something [bridge],1
720,where am,1
719,and where,1
718,fire and,1
717,on fire,1
716,it's on,1
715,that it's,1
129,dark when,1
713,have to,1
711,[bridge] don't,1
790,maybe you,1
124,tastes the,1
792,are dreaming,1
855,i'm in,1
114,to my,1
115,my age,1
116,age like,1
117,like friends,1
118,friends don't,1
119,don't lie,1
120,lie and,1
857,situation [chorus],1
856,same situation,1
853,thing is,1
112,you get,1
852,worst thing,1
851,the worst,1
850,vacation the,1
849,on vacation,1
848,he's on,1
847,when he's,1
846,street when,1
845,the street,1
844,search the,1
113,get to,1
110,things when,1
842,he's gotta,1
96,but she,1
892,a simulation,1
891,living in,1
890,we're living,1
889,says we're,1
888,danny says,1
887,and danny,1
93,make me,1
94,me hard,1
95,hard but,1
97,she makes,1
109,couple things,1
98,makes me,1
99,me weak,1
100,weak [pre,1
101,chorus] and,1
104,and save,1
105,1] you,1
106,you learn,1
107,learn a,1
108,a couple,1
843,gotta search,1
841,conversations he's,1
793,dreaming you're,1
804,see [chorus],1
813,getting on,1
812,you getting,1
811,of you,1
810,photographs of,1
809,the photographs,1
808,you the,1
807,can show,1
806,3] i,1
123,all tastes,1
803,and see,1
815,with life,1
802,look and,1
801,is look,1
800,left is,1
799,option left,1
798,only option,1
797,me the,1
796,with me,1
795,love with,1
794,you're in,1
814,on with,1
816,life i've,1
840,during conversations,1
830,[outro] inside,1
839,asleep during,1
838,falls asleep,1
837,he falls,1
836,complications he,1
835,some complications,1
834,into some,1
833,ran into,1
832,danny ran,1
831,1] danny,1
829,wife [outro],1
817,i've had,1
828,my wife,1
827,you're my,1
826,where you're,1
825,those dreams,1
824,all those,1
822,blood on,1
821,there's blood,1
820,where there's,1
818,had dreams,1
1895,mine,1
